time,abs_time,angle,is_rotating,Freq_272,V_272_R,V_272_theta,V_272_X,V_272_Y,Vout_272,Harm_272,Freq_363,V_363_R,V_363_theta,V_363_X,V_363_Y,Vout_363,Harm_363,CFMS_1st stage A,CFMS_1st stage B,CFMS_2nd stage A,CFMS_2nd stage B,CFMS_Inner Magnet,CFMS_Outer Magnet,CFMS_Switch,CFMS_He Pot,Tvti,Tsample,sC,H1,H2,SP1,SP2,Magnet_output_field,Magnet_magnet_field,Vti-Pressure,Hanalog
111.426989,1619022271.908523,185.0024,0,237.1,6.77354e-06,0.714,6.773014066005907e-06,8.440730588118124e-08,1.45,1,313.1,5.60706e-06,0.876,5.606404670534777e-06,8.572347289879627e-08,1.0,1,38.536,47.398,3.309,3.534,3.561,3.532,5.827,3.411,296.824,300.008,-1.0278,40.7,45.9,296.8,300.0,0.001,0.001,0.005915097892284393,0.0014920714857461024
111.539951,1619022272.021485,185.0024,0,237.1,6.77354e-06,0.714,6.773014066005907e-06,8.440730588118124e-08,1.45,1,313.1,5.60706e-06,0.876,5.606404670534777e-06,8.572347289879627e-08,1.0,1,38.536,47.398,3.309,3.596,3.561,3.532,5.827,3.411,296.818,300.012,-1.0278,40.7,45.7,296.8,300.0,0.001,0.001,0.0074927909299731255,0.0014918925801838644
111.652914,1619022272.134448,185.0024,0,237.1,6.774e-06,0.714,6.773474030289039e-06,8.441303809221201e-08,1.45,1,313.1,5.60706e-06,0.87,5.606413616735298e-06,8.513637110563769e-08,1.0,1,38.538,47.398,3.309,3.596,3.561,3.532,5.827,3.411,296.779,300.012,-1.0277,46.8,46.1,296.8,300.0,0.001,0.001,0.0074927909299731255,0.0014911741264296745
111.76588,1619022272.247414,185.0024,0,237.1,6.77447e-06,0.714,6.773943993795717e-06,8.441889491652605e-08,1.45,1,313.1,5.60613e-06,0.87,5.605483723945928e-06,8.512225018930573e-08,1.0,1,38.538,47.394,3.309,3.596,3.561,3.532,5.827,3.411,296.788,300.012,-1.0277,39.2,46.1,296.8,300.0,0.001,0.001,0.00709837581962347,0.0014914424848104532
111.894836,1619022272.37637,185.0024,0,237.1,6.774e-06,0.714,6.773474030289039e-06,8.441303809221201e-08,1.45,1,313.1,5.60566e-06,0.87,5.605013778127645e-06,8.511511381223475e-08,1.0,1,38.538,47.394,3.372,3.596,3.561,3.533,5.827,3.411,296.826,300.008,-1.0278,38.7,46.2,296.8,300.0,0.001,0.001,0.008281619288027287,0.0014921311209335148
112.0138,1619022272.495334,185.0024,0,237.1,6.77447e-06,0.714,6.773943993795717e-06,8.441889491652605e-08,1.45,1,313.1,5.60473e-06,0.864,5.604092766365566e-06,8.451413413821433e-08,1.0,1,38.538,47.394,3.372,3.644,3.561,3.533,5.827,3.411,296.82,300.006,-1.0277,40.7,46.3,296.8,300.0,0.001,0.001,0.00709837581962347,0.0014923966479421088
112.129761,1619022272.611295,185.0024,0,237.1,6.774e-06,0.714,6.773474030289039e-06,8.441303809221201e-08,1.45,1,313.1,5.60473e-06,0.864,5.604092766365566e-06,8.451413413821433e-08,1.0,1,38.544,47.394,3.372,3.644,3.561,3.533,5.827,3.411,296.817,300.004,-1.0277,40.4,46.4,296.8,300.0,0.001,0.001,0.0074927909299731255,0.0014923071951485165
112.244725,1619022272.726259,185.0024,0,237.1,6.774e-06,0.714,6.773474030289039e-06,8.441303809221201e-08,1.45,1,313.1,5.60473e-06,0.864,5.604092766365566e-06,8.451413413821433e-08,1.0,1,38.544,47.394,3.372,3.644,3.562,3.533,5.827,3.411,296.813,300.008,-1.0277,40.6,45.8,296.8,300.0,0.001,0.001,0.007887205109000206,0.0014921879247570588
112.358687,1619022272.840221,185.0024,0,237.1,6.774e-06,0.714,6.773474030289039e-06,8.441303809221201e-08,1.45,1,313.1,5.60473e-06,0.87,5.604083885338275e-06,8.510099289590279e-08,1.0,1,38.544,47.399,3.372,3.644,3.562,3.533,5.827,3.411,296.782,300.011,-1.0276,45.4,45.8,296.8,300.0,0.001,0.001,0.00867606233805418,0.0014917080116360916
112.490645,1619022272.972179,185.0024,0,237.1,6.77447e-06,0.714,6.773943993795717e-06,8.441889491652605e-08,1.45,1,313.1,5.60519e-06,0.87,5.604543832309361e-06,8.510797743516375e-08,1.0,1,38.544,47.399,3.445,3.657,3.562,3.533,5.827,3.411,296.749,300.014,-1.0277,44.1,45.9,296.8,300.0,0.001,0.001,0.0074927909299731255,0.0014902795984937478
112.613607,1619022273.095141,185.0024,0,237.1,6.77447e-06,0.714,6.773943993795717e-06,8.441889491652605e-08,1.45,1,313.1,5.60566e-06,0.87,5.605013778127645e-06,8.511511381223475e-08,1.0,1,38.544,47.399,3.445,3.657,3.562,3.533,5.827,3.411,296.737,300.009,-1.0277,43.5,46.6,296.8,300.0,0.001,0.001,0.0074927909299731255,0.0014899217873193767
112.727571,1619022273.209105,185.0024,0,237.1,6.77494e-06,0.714,6.7744139573023954e-06,8.442475174084011e-08,1.45,1,313.1,5.60706e-06,0.876,5.606404670534777e-06,8.572347289879627e-08,1.0,1,38.541,47.399,3.445,3.657,3.562,3.533,5.827,3.411,296.732,299.999,-1.0276,42.6,47.2,296.8,300.0,0.001,0.001,0.00709837581962347,0.001490217131534976
112.841532,1619022273.323066,185.0024,0,237.1,6.7754e-06,0.708,6.774882725977712e-06,8.372102035219061e-08,1.45,1,313.1,5.60799e-06,0.87,5.607343509524667e-06,8.515049202196963e-08,1.0,1,38.541,47.398,3.445,3.657,3.562,3.533,5.827,3.411,296.702,299.995,-1.0276,47.2,46.7,296.8,300.0,0.001,0.001,0.007887205109000206,0.001489322603474305
112.959494,1619022273.441028,185.0024,0,237.1,6.77633e-06,0.708,6.775812654976023e-06,8.373251200566164e-08,1.45,1,313.1,5.60845e-06,0.87,5.607803456495754e-06,8.515747656123059e-08,1.0,1,38.541,47.398,3.482,3.657,3.562,3.533,5.826,3.411,296.698,299.993,-1.0275,43.1,46.6,296.8,300.0,0.001,0.001,0.0074927909299731255,0.0014896477651297603
113.090453,1619022273.571987,185.0024,0,237.1,6.7768e-06,0.702,6.77629135099463e-06,8.302870850113751e-08,1.45,1,313.1,5.60938e-06,0.864,5.608742237680616e-06,8.45842518287619e-08,1.0,1,38.541,47.398,3.482,3.611,3.562,3.533,5.826,3.411,296.735,299.994,-1.0276,38.1,45.9,296.8,300.0,0.001,0.001,0.0074927909299731255,0.0014903065843410426
113.213413,1619022273.694947,185.0024,0,237.1,6.77726e-06,0.708,6.776742583974335e-06,8.374400365913265e-08,1.45,1,313.1,5.60938e-06,0.858,5.608751064569369e-06,8.399690525239113e-08,1.0,1,38.542,47.398,3.482,3.611,3.562,3.533,5.826,3.411,296.757,299.998,-1.0277,38.1,45.9,296.8,300.0,0.001,0.001,0.0074927909299731255,0.0014905181392766613
113.326378,1619022273.807912,185.0024,0,237.1,6.77819e-06,0.708,6.777672512972646e-06,8.375549531260367e-08,1.45,1,313.1,5.60938e-06,0.846,5.6087685338262625e-06,8.282220934270317e-08,1.0,1,38.542,47.404,3.482,3.611,3.562,3.533,5.826,3.411,296.782,299.998,-1.0277,37.0,46.3,296.8,300.0,0.001,0.001,0.00709837581962347,0.0014912635792232668
113.438342,1619022273.919876,185.0024,0,237.1,6.77866e-06,0.708,6.778142477090072e-06,8.376130292242235e-08,1.45,1,313.1,5.60938e-06,0.84,5.6087771761942126e-06,8.223486002226794e-08,1.0,1,38.542,47.404,3.519,3.611,3.562,3.532,5.825,3.411,296.802,300.005,-1.0277,37.5,45.6,296.8,300.0,0.0005,0.0005,0.0074927909299731255,0.001491859931180553
113.555304,1619022274.036838,185.0024,0,237.1,6.77819e-06,0.708,6.777672512972646e-06,8.375549531260367e-08,1.45,1,313.1,5.60938e-06,0.84,5.6087771761942126e-06,8.223486002226794e-08,1.0,1,38.542,47.404,3.519,3.536,3.562,3.532,5.825,3.411,296.81,300.005,-1.0276,38.9,46.2,296.8,300.0,0.0005,0.0005,0.007887205109000206,0.0014925429044927176
113.668267,1619022274.149801,185.0024,0,237.1,6.77773e-06,0.708,6.777212548091761e-06,8.374981126895134e-08,1.45,1,313.1,5.60985e-06,0.828,5.6092642273319045e-06,8.106695056932748e-08,1.0,1,38.544,47.404,3.519,3.536,3.562,3.532,5.825,3.411,296.811,300.004,-1.0276,39.8,46.1,296.8,300.0,0.0005,0.0005,0.00709837581962347,0.0014925727220947392
113.798225,1619022274.279759,185.0024,0,237.1,6.77726e-06,0.702,6.7767513164682255e-06,8.303434437734908e-08,1.45,1,313.1,5.61032e-06,0.822,5.609742637518795e-06,8.048629202333879e-08,1.0,1,38.544,47.404,3.519,3.536,3.562,3.532,5.825,3.411,296.737,300.004,-1.0276,48.2,46.3,296.8,300.0,0.0005,0.0005,0.007887205109000206,0.0014903662195450875
113.914188,1619022274.395722,185.0024,0,237.1,6.77726e-06,0.702,6.7767513164682255e-06,8.303434437734908e-08,1.45,1,313.1,5.61032e-06,0.816,5.609751035264715e-06,7.989884070781172e-08,1.0,1,38.544,47.405,3.488,3.536,3.562,3.532,5.825,3.411,296.737,300.005,-1.0276,41.8,46.1,296.8,300.0,0.0005,0.0005,0.0074927909299731255,0.0014903662195450875
114.036148,1619022274.517682,185.0024,0,237.1,6.77726e-06,0.702,6.7767513164682255e-06,8.303434437734908e-08,1.45,1,313.1,5.61032e-06,0.81,5.609759371492831e-06,7.931138851609582e-08,1.0,1,38.544,47.405,3.488,3.466,3.562,3.532,5.824,3.411,296.758,300.0,-1.0277,38.0,46.7,296.8,300.0,0.0005,0.0005,0.0074927909299731255,0.001490547956874525
114.148123,1619022274.629657,185.0024,0,237.1,6.77726e-06,0.702,6.7767513164682255e-06,8.303434437734908e-08,1.45,1,313.1,5.61032e-06,0.798,5.609775859395287e-06,7.813648152986604e-08,1.0,1,38.544,47.405,3.488,3.466,3.562,3.532,5.824,3.411,296.77,300.002,-1.0277,39.2,46.1,296.8,300.0,0.0005,0.0005,0.0074927909299731255,0.0014909057680488958
114.264076,1619022274.74561,185.0024,0,237.1,6.77726e-06,0.702,6.7767513164682255e-06,8.303434437734908e-08,1.45,1,313.1,5.61032e-06,0.798,5.609775859395287e-06,7.813648152986604e-08,1.0,1,38.546,47.405,3.488,3.466,3.562,3.532,5.824,3.411,296.77,300.01,-1.0276,41.1,45.3,296.8,300.0,0.0005,0.0005,0.00709837581962347,0.0014913502004118234
114.395035,1619022274.876569,185.0024,0,237.1,6.77726e-06,0.702,6.7767513164682255e-06,8.303434437734908e-08,1.45,1,313.1,5.60938e-06,0.798,5.608835950565162e-06,7.812338988934678e-08,1.0,1,38.546,47.388,3.375,3.466,3.562,3.532,5.824,3.411,296.791,300.006,-1.0276,38.0,46.5,296.8,300.0,0.0005,0.0005,0.00867606233805418,0.0014919763700542929
114.514995,1619022274.996529,185.0024,0,237.1,6.7768e-06,0.708,6.776282619093449e-06,8.373831961548032e-08,1.45,1,313.1,5.60938e-06,0.792,5.60884410087352e-06,7.753603353481136e-08,1.0,1,38.546,47.388,3.375,3.466,3.562,3.532,5.825,3.411,296.775,300.001,-1.0276,43.3,46.7,296.8,300.0,0.0005,0.0005,0.0074927909299731255,0.001491499288421935
114.628959,1619022275.110493,185.0024,0,237.1,6.77633e-06,0.708,6.775812654976023e-06,8.373251200566164e-08,1.45,1,313.1,5.60845e-06,0.792,5.607914189722232e-06,7.752317854706095e-08,1.0,1,38.546,47.388,3.375,3.463,3.562,3.532,5.825,3.411,296.74,299.99,-1.0276,47.1,47.3,296.8,300.0,0.0005,0.0005,0.00709837581962347,0.001490455672351154
114.744922,1619022275.226456,185.0024,0,237.1,6.77587e-06,0.708,6.775352690095138e-06,8.37268279620093e-08,1.45,1,313.1,5.60799e-06,0.792,5.6074542336689066e-06,7.75168201660231e-08,1.0,1,38.536,47.388,3.375,3.463,3.562,3.532,5.825,3.411,296.758,299.984,-1.0276,38.5,47.1,296.8,300.0,0.0005,0.0005,0.005915097892284393,0.0014909923891875552
114.860884,1619022275.342418,185.0024,0,237.1,6.77494e-06,0.702,6.7744314906014e-06,8.300591995819511e-08,1.45,1,313.1,5.60752e-06,0.786,5.6069923646893e-06,7.692316111477404e-08,1.0,1,38.536,47.394,3.375,3.463,3.562,3.533,5.825,3.411,296.792,299.986,-1.0276,35.7,46.2,296.8,300.0,0.0005,0.0005,0.005915097892284393,0.0014920061876563145
114.989843,1619022275.471377,185.0024,0,237.1,6.774e-06,0.69,6.7735087949030895e-06,8.157576460259771e-08,1.45,1,313.1,5.60706e-06,0.786,5.606532407972649e-06,7.691685090025626e-08,1.0,1,38.536,47.394,3.324,3.463,3.562,3.533,5.825,3.411,296.803,299.995,-1.0277,38.7,45.5,296.8,300.0,0.0005,0.0005,0.00709837581962347,0.0014918897487784168
115.114802,1619022275.596336,185.0024,0,237.1,6.77354e-06,0.684,6.77305733313579e-06,8.08609526007813e-08,1.45,1,313.1,5.60706e-06,0.786,5.606532407972649e-06,7.691685090025626e-08,1.0,1,38.536,47.394,3.324,3.506,3.562,3.533,5.825,3.411,296.782,300.007,-1.0276,43.8,45.1,296.8,300.0,0.0005,0.0005,0.0074927909299731255,0.0014917080116360916
115.265757,1619022275.747291,185.0024,0,237.1,6.77307e-06,0.678,6.7725957966436245e-06,8.01461177169731e-08,1.45,1,313.1,5.60706e-06,0.792,5.606524322517619e-06,7.75039651782727e-08,1.0,1,38.544,47.394,3.324,3.506,3.562,3.533,5.825,3.411,296.737,300.011,-1.0276,48.8,45.7,296.8,300.0,0.0005,0.0005,0.0074927909299731255,0.0014903662195450875
115.394714,1619022275.876248,185.0024,0,237.1,6.77261e-06,0.672,6.772144184029037e-06,7.943149766737891e-08,1.45,1,313.1,5.60799e-06,0.792,5.6074542336689066e-06,7.75168201660231e-08,1.0,1,38.544,47.404,3.324,3.506,3.562,3.533,5.825,3.411,296.78,300.014,-1.0276,36.6,45.8,296.8,300.0,0.0005,0.0005,0.0074927909299731255,0.0014916483764320465
115.513675,1619022275.995209,185.0024,0,237.1,6.77168e-06,0.678,6.7712058939617785e-06,8.012966976890426e-08,1.45,1,313.1,5.60799e-06,0.792,5.6074542336689066e-06,7.75168201660231e-08,1.0,1,38.544,47.404,3.303,3.506,3.562,3.533,5.825,3.411,296.798,300.025,-1.0276,37.9,44.9,296.8,300.0,0.0005,0.0005,0.007887205109000206,0.0014921850932684494
115.62864,1619022276.110174,185.0024,0,237.1,6.77121e-06,0.684,6.770727499166225e-06,8.083313760012288e-08,1.45,1,313.1,5.60845e-06,0.792,5.607914189722232e-06,7.752317854706095e-08,1.0,1,38.544,47.404,3.303,3.564,3.562,3.533,5.827,3.411,296.808,300.031,-1.0277,38.7,45.2,296.8,300.0,0.0005,0.0005,0.00709837581962347,0.0014920388367677376
115.741601,1619022276.223135,185.0024,0,237.1,6.77121e-06,0.696,6.770710421014928e-06,8.22511936682759e-08,1.45,1,313.1,5.60892e-06,0.792,5.608384144820195e-06,7.752967515377353e-08,1.0,1,38.542,47.404,3.303,3.564,3.561,3.533,5.827,3.411,296.821,300.03,-1.0276,38.0,46.0,296.8,300.0,0.0005,0.0005,0.0074927909299731255,0.001492870898114964
115.857564,1619022276.339098,185.0024,0,237.1,6.77121e-06,0.702,6.770701770565511e-06,8.296022035326221e-08,1.45,1,313.1,5.60892e-06,0.798,5.608375995180207e-06,7.811698334185862e-08,1.0,1,38.542,47.404,3.303,3.564,3.561,3.533,5.827,3.411,296.826,300.024,-1.0276,39.0,46.5,296.8,300.0,0.0005,0.0005,0.007887205109000206,0.0014930199861250754
115.998528,1619022276.480062,185.0024,0,237.1,6.77074e-06,0.714,6.770214283412933e-06,8.437241416186353e-08,1.45,1,313.1,5.60892e-06,0.798,5.608375995180207e-06,7.811698334185862e-08,1.0,1,38.542,47.404,3.344,3.564,3.561,3.533,5.827,3.411,296.774,300.019,-1.0276,45.9,45.8,296.8,300.0,0.0005,0.0005,0.0074927909299731255,0.0014914694708199135
116.11548,1619022276.597014,185.0024,0,237.1,6.77074e-06,0.72,6.770205410832545e-06,8.508138887981083e-08,1.45,1,313.1,5.60845e-06,0.81,5.607889558358341e-06,7.928495289450469e-08,1.0,1,38.542,47.404,3.344,3.564,3.561,3.533,5.828,3.411,296.776,300.026,-1.0276,40.6,45.2,296.8,300.0,0.0005,0.0005,0.00709837581962347,0.0014915291060239584
116.229445,1619022276.710979,185.0024,0,237.1,6.77074e-06,0.726,6.770196464008548e-06,8.579036266473628e-08,1.45,1,313.1,5.60799e-06,0.816,5.607421271559228e-06,7.986565823357688e-08,1.0,1,38.553,47.404,3.344,3.631,3.561,3.533,5.828,3.411,296.803,300.031,-1.0276,36.4,45.4,296.8,300.0,0.001,0.001,0.005915097892284393,0.001492334181278561
116.343595,1619022276.825129,185.0024,0,237.1,6.77028e-06,0.726,6.7697365009360565e-06,8.578453411913775e-08,1.45,1,313.1,5.60799e-06,0.822,5.607412877300943e-06,8.045286557700161e-08,1.0,1,38.553,47.404,3.344,3.631,3.562,3.533,5.828,3.411,296.814,300.027,-1.0276,38.5,46.2,296.8,300.0,0.001,0.001,0.00709837581962347,0.0014926621749008074
116.456561,1619022276.938095,185.0024,0,237.1,6.77074e-06,0.72,6.770205410832545e-06,8.508138887981083e-08,1.45,1,313.1,5.60706e-06,0.828,5.606474518659791e-06,8.102663277257918e-08,1.0,1,38.553,47.407,3.344,3.631,3.562,3.533,5.828,3.411,296.809,300.02,-1.0276,40.8,46.5,296.8,300.0,0.001,0.001,0.0074734496884047985,0.001492513086890696
116.569523,1619022277.051057,185.0024,0,237.1,6.77074e-06,0.72,6.770205410832545e-06,8.508138887981083e-08,1.45,1,313.1,5.60706e-06,0.834,5.606466002829729e-06,8.161374096590657e-08,1.0,1,38.553,47.407,3.406,3.631,3.562,3.533,5.828,3.411,296.813,300.015,-1.0276,39.5,45.4,296.8,300.0,0.001,0.001,0.006684619002044201,0.0014926323572987841
116.698482,1619022277.180016,185.0024,0,237.1,6.77121e-06,0.714,6.770684246919611e-06,8.437827098617758e-08,1.45,1,313.1,5.60706e-06,0.84,5.606457425517886e-06,8.220084826423911e-08,1.0,1,38.543,47.407,3.406,3.65,3.562,3.533,5.828,3.411,296.841,300.021,-1.0276,40.8,45.9,296.8,300.0,0.001,0.001,0.0074734496884047985,0.0014934672501554103
116.814444,1619022277.295978,185.0024,0,237.1,6.77121e-06,0.708,6.77069304586704e-06,8.366924612848786e-08,1.45,1,313.1,5.60706e-06,0.84,5.606457425517886e-06,8.220084826423911e-08,1.0,1,38.543,47.407,3.406,3.65,3.562,3.533,5.828,3.411,296.817,300.015,-1.0276,43.7,46.6,296.8,300.0,0.001,0.001,0.0074734496884047985,0.001492751627706874
116.928407,1619022277.409941,185.0024,0,237.1,6.77121e-06,0.702,6.770701770565511e-06,8.296022035326221e-08,1.45,1,313.1,5.60752e-06,0.84,5.606917376083019e-06,8.220759197488277e-08,1.0,1,38.543,47.404,3.406,3.65,3.562,3.533,5.828,3.411,296.81,300.021,-1.0276,41.2,45.4,296.8,300.0,0.001,0.001,0.0074734496884047985,0.0014925429044927176
117.046369,1619022277.527903,185.0024,0,237.1,6.77121e-06,0.702,6.770701770565511e-06,8.296022035326221e-08,1.45,1,313.1,5.60799e-06,0.834,5.607395904307977e-06,8.162727761061846e-08,1.0,1,38.543,47.404,3.475,3.65,3.562,3.533,5.828,3.411,296.784,300.024,-1.0276,44.7,45.6,296.8,300.0,0.001,0.001,0.0074734496884047985,0.0014917676468401365
117.159333,1619022277.640867,185.0024,0,237.1,6.77074e-06,0.702,6.7702318058424895e-06,8.295446195800256e-08,1.45,1,313.1,5.60799e-06,0.828,5.607404421550495e-06,8.104007203816194e-08,1.0,1,38.543,47.404,3.475,3.642,3.562,3.533,5.828,3.411,296.793,300.02,-1.0277,39.0,46.3,296.8,300.0,0.001,0.001,0.0074734496884047985,0.0014915915727997744
117.29129,1619022277.772824,185.0024,0,237.1,6.77121e-06,0.702,6.770701770565511e-06,8.296022035326221e-08,1.45,1,313.1,5.60799e-06,0.822,5.607412877300943e-06,8.045286557700161e-08,1.0,1,38.539,47.404,3.475,3.642,3.562,3.533,5.828,3.411,296.824,300.021,-1.0276,41.0,45.8,296.8,300.0,0.001,0.001,0.008262308314442635,0.0014929603509210305
117.414261,1619022277.895795,185.0024,0,237.1,6.77121e-06,0.702,6.770701770565511e-06,8.296022035326221e-08,1.45,1,313.1,5.60799e-06,0.822,5.607412877300943e-06,8.045286557700161e-08,1.0,1,38.539,47.401,3.475,3.642,3.562,3.533,5.828,3.411,296.807,300.025,-1.0276,42.8,45.5,296.8,300.0,0.001,0.001,0.0074734496884047985,0.001492453451686651
117.530215,1619022278.011749,185.0024,0,237.1,6.77261e-06,0.708,6.772092938982778e-06,8.368654539177756e-08,1.45,1,313.1,5.60799e-06,0.816,5.607421271559228e-06,7.986565823357688e-08,1.0,1,38.539,47.401,3.475,3.642,3.562,3.533,5.828,3.411,296.794,300.031,-1.0276,42.4,45.3,296.8,300.0,0.001,0.001,0.0074734496884047985,0.0014920658228603596
117.647177,1619022278.128711,185.0024,0,237.1,6.77354e-06,0.714,6.773014066005907e-06,8.440730588118124e-08,1.45,1,313.1,5.60799e-06,0.81,5.607429604325258e-06,7.92784500143272e-08,1.0,1,38.539,47.401,3.504,3.642,3.562,3.533,5.827,3.411,296.791,300.031,-1.0277,41.0,45.8,296.8,300.0,0.001,0.001,0.0074734496884047985,0.0014915319376040456
117.76014,1619022278.241674,185.0024,0,237.1,6.77494e-06,0.714,6.7744139573023954e-06,8.442475174084011e-08,1.45,1,313.1,5.60752e-06,0.81,5.606959651291456e-06,7.927180576718932e-08,1.0,1,38.543,47.401,3.504,3.577,3.562,3.533,5.827,3.411,296.819,300.027,-1.0277,35.8,46.2,296.8,300.0,0.001,0.001,0.007867894135415554,0.0014923668303442451
117.873104,1619022278.354638,185.0024,0,237.1,6.7754e-06,0.714,6.774873921585527e-06,8.443048395187088e-08,1.45,1,313.1,5.60706e-06,0.816,5.606491365874205e-06,7.985241372669344e-08,1.0,1,38.543,47.401,3.504,3.577,3.562,3.533,5.827,3.411,296.818,300.025,-1.0277,39.3,46.2,296.8,300.0,0.001,0.001,0.008262308314442635,0.0014923370127463797
118.006064,1619022278.487598,185.0024,0,237.1,6.77633e-06,0.714,6.775803849375336e-06,8.444207298721569e-08,1.45,1,313.1,5.60706e-06,0.822,5.606482973007981e-06,8.043952369069535e-08,1.0,1,38.543,47.401,3.504,3.577,3.562,3.532,5.827,3.411,296.827,300.017,-1.0277,39.0,46.4,296.8,300.0,0.001,0.001,0.0074734496884047985,0.0014926053711271587
118.120024,1619022278.601558,185.0024,0,237.1,6.77633e-06,0.72,6.775794969469645e-06,8.515163304275878e-08,1.45,1,313.1,5.60659e-06,0.822,5.606013021376054e-06,8.043278101697069e-08,1.0,1,38.543,47.401,3.513,3.577,3.562,3.532,5.825,3.411,296.827,300.014,-1.0276,39.8,46.3,296.8,300.0,0.001,0.001,0.007079034578055143,0.001493049803727097
118.232988,1619022278.714522,185.0024,0,237.1,6.7768e-06,0.714,6.776273812882014e-06,8.444792981152973e-08,1.45,1,313.1,5.60613e-06,0.822,5.605553068715019e-06,8.04261818043891e-08,1.0,1,38.551,47.401,3.513,3.493,3.562,3.532,5.825,3.411,296.829,300.012,-1.0277,39.4,46.3,296.8,300.0,0.001,0.001,0.0074734496884047985,0.0014926650063228875
118.345951,1619022278.827485,185.0024,0,237.1,6.7768e-06,0.714,6.776273812882014e-06,8.444792981152973e-08,1.45,1,313.1,5.60566e-06,0.822,5.605083117083092e-06,8.041943913066445e-08,1.0,1,38.551,47.401,3.513,3.493,3.562,3.532,5.825,3.411,296.808,300.014,-1.0277,43.3,45.8,296.8,300.0,0.001,0.001,0.007079034578055143,0.0014920388367677376
118.459919,1619022278.941453,185.0024,0,237.1,6.7768e-06,0.708,6.776282619093449e-06,8.373831961548032e-08,1.45,1,313.1,5.60613e-06,0.822,5.605553068715019e-06,8.04261818043891e-08,1.0,1,38.551,47.417,3.513,3.493,3.562,3.532,5.825,3.411,296.784,300.013,-1.0276,44.4,46.1,296.8,300.0,0.001,0.001,0.0074734496884047985,0.0014917676468401365
118.590878,1619022279.072412,185.0024,0,237.1,6.7768e-06,0.702,6.77629135099463e-06,8.302870850113751e-08,1.45,1,313.1,5.60613e-06,0.822,5.605553068715019e-06,8.04261818043891e-08,1.0,1,38.551,47.417,3.447,3.493,3.562,3.532,5.825,3.411,296.799,300.02,-1.0277,38.6,45.5,296.8,300.0,0.001,0.001,0.0074734496884047985,0.001491770478386959
118.714837,1619022279.196371,185.0024,0,237.1,6.77726e-06,0.696,6.776759974646722e-06,8.232468418499198e-08,1.45,1,313.1,5.60659e-06,0.822,5.606013021376054e-06,8.043278101697069e-08,1.0,1,38.551,47.417,3.447,3.464,3.562,3.532,5.824,3.411,296.803,300.02,-1.0277,39.7,45.9,296.8,300.0,0.001,0.001,0.005895756185054779,0.0014918897487784168
118.826802,1619022279.308336,185.0024,0,237.1,6.77633e-06,0.69,6.7758386259471e-06,8.160382358274594e-08,1.45,1,313.1,5.60706e-06,0.822,5.606482973007981e-06,8.043952369069535e-08,1.0,1,38.546,47.417,3.447,3.464,3.562,3.532,5.824,3.411,296.795,300.014,-1.0278,41.6,46.6,296.8,300.0,0.001,0.001,0.007867894135415554,0.0014912067755286237
118.938765,1619022279.421299,185.0024,0,237.1,6.77633e-06,0.684,6.775847134326814e-06,8.089425897496026e-08,1.45,1,313.1,5.60706e-06,0.828,5.606474518659791e-06,8.102663277257918e-08,1.0,1,38.546,47.401,3.447,3.464,3.562,3.532,5.824,3.411,296.764,300.004,-1.0277,45.8,47.1,296.8,300.0,0.001,0.001,0.007867894135415554,0.0014907268624617114
119.05273,1619022279.534264,185.0024,0,237.1,6.77633e-06,0.678,6.775855568401049e-06,8.01846934800698e-08,1.45,1,313.1,5.60799e-06,0.828,5.607404421550495e-06,8.104007203816194e-08,1.0,1,38.546,47.401,3.335,3.464,3.562,3.533,5.824,3.411,296.737,299.998,-1.0277,46.0,46.8,296.8,300.0,0.001,0.001,0.007867894135415554,0.0014899217873193767
119.190686,1619022279.67222,185.0024,0,237.1,6.77633e-06,0.678,6.775855568401049e-06,8.01846934800698e-08,1.45,1,313.1,5.60845e-06,0.828,5.607864373517941e-06,8.104671941683729e-08,1.0,1,38.546,47.401,3.335,3.476,3.562,3.533,5.825,3.411,296.757,300.005,-1.0277,38.9,45.9,296.8,300.0,0.001,0.001,0.0074734496884047985,0.0014905181392766613
119.316644,1619022279.798178,185.0024,0,237.1,6.77587e-06,0.684,6.775387167105355e-06,8.088876760143972e-08,1.45,1,313.1,5.60938e-06,0.822,5.608802734254941e-06,8.047280667588946e-08,1.0,1,38.546,47.401,3.335,3.476,3.562,3.533,5.825,3.411,296.747,299.997,-1.0278,43.1,46.9,296.8,300.0,0.001,0.001,0.007079034578055143,0.0014897755310307277
119.431607,1619022279.913141,185.0024,0,237.1,6.77587e-06,0.69,6.775378659303218e-06,8.159828404160079e-08,1.45,1,313.1,5.60938e-06,0.816,5.608811130593833e-06,7.988545378687577e-08,1.0,1,38.546,47.402,3.335,3.476,3.562,3.533,5.825,3.411,296.76,299.997,-1.0277,39.1,46.2,296.8,300.0,0.001,0.001,0.0074734496884047985,0.0014906075920702536
119.544573,1619022280.026107,185.0024,0,237.1,6.77587e-06,0.696,6.77537007720074e-06,8.230779958693655e-08,1.45,1,313.1,5.60938e-06,0.81,5.608819465425227e-06,7.929810002182008e-08,1.0,1,38.546,47.402,3.335,3.476,3.562,3.533,5.825,3.411,296.78,299.998,-1.0277,38.0,46.2,296.8,300.0,0.001,0.001,0.005106891039758921,0.001491203944027538
