time,abs_time,Freq_272-y,V_272-y_R,V_272-y_theta,V_272-y_X,V_272-y_Y,Harm_272-y,Freq_363-y,V_363-y_R,V_363-y_theta,V_363-y_X,V_363-y_Y,Harm_363-y,Freq_272-x,V_272-x_R,V_272-x_theta,V_272-x_X,V_272-x_Y,Vout_272-x,Harm_272-x,Freq_363-x,V_363-x_R,V_363-x_theta,V_363-x_X,V_363-x_Y,Vout_363-x,Harm_363-x,CFMS_1st stage A,CFMS_1st stage B,CFMS_2nd stage A,CFMS_2nd stage B,CFMS_Inner Magnet,CFMS_Outer Magnet,CFMS_Switch,CFMS_He Pot,Tvti,Tsample,sC,H1,H2,SP1,SP2,Magnet_output_field,Magnet_magnet_field,Vti-Pressure,Hanalog
31.433342,1619351271.352844,36.829,4.47876e-06,-93.684,-2.8777661087154104e-07,-4.469505091152184e-06,1,13.217,5.09903e-07,-28.824,4.467284692326085e-07,-2.458347904306677e-07,1,36.83,1.64845e-05,-4.686,1.642939855457025e-05,-1.3467009263696604e-06,5.0,1,13.217,5.23965e-06,15.57,5.047371825929094e-06,1.4064031332861851e-06,5.0,1,39.495,48.886,3.579,3.74,3.463,3.642,5.881,3.522,2.27287,2.9993,-4068.9,0.4,9.2,2.273,3.0,-15.974,-15.974,0.010825198143720627,-15.773945215225897
31.637196,1619351271.556698,36.829,4.47597e-06,-93.672,-2.8666182910011386e-07,-4.466780992687796e-06,1,13.217,5.09903e-07,-29.076,4.4564291399269804e-07,-2.4779722076144584e-07,1,36.83,1.64845e-05,-4.692,1.6429257438295024e-05,-1.3484214015757998e-06,5.0,1,13.217,5.23965e-06,15.57,5.047371825929094e-06,1.4064031332861851e-06,5.0,1,39.495,48.886,3.579,3.747,3.463,3.642,5.88,3.522,2.27304,2.99998,-4068.9,0.4,8.9,2.273,3.0,-15.974,-15.974,0.00964348390698433,-15.773945215225897
31.836641,1619351271.756143,36.8309,4.47503e-06,-93.696,-2.884722498615015e-07,-4.46572247928147e-06,1,13.217,5.10368e-07,-29.358,4.448231874356211e-07,-2.5021556175348935e-07,1,36.83,1.64845e-05,-4.692,1.6429257438295024e-05,-1.3484214015757998e-06,5.0,1,13.217,5.23965e-06,15.588,5.0469297422833965e-06,1.4079887424817169e-06,5.0,1,39.488,48.889,3.579,3.747,3.462,3.642,5.88,3.522,2.27285,2.99916,-4068.8,0.4,9.2,2.273,3.0,-15.974,-15.974,0.01003738958388567,-15.773660618996798
32.041052,1619351271.960554,36.8299,4.4755e-06,-93.756,-2.9317937306228184e-07,-4.465886933769238e-06,1,13.2165,5.113e-07,-29.658,4.4431687312518886e-07,-2.530023838944108e-07,1,36.83,1.64845e-05,-4.692,1.6429257438295024e-05,-1.3484214015757998e-06,5.0,1,13.217,5.23965e-06,15.606,5.046487160525703e-06,1.4095742127143313e-06,5.0,1,39.488,48.889,3.602,3.747,3.462,3.641,5.879,3.522,2.27294,3.00067,-4069.1,0.4,8.9,2.273,3.0,-15.974,-15.974,0.007280041463673115,-15.774514407684096
32.237091,1619351272.156593,36.8309,4.47643e-06,-93.834,-2.993209505064159e-07,-4.466411592485396e-06,1,13.2165,5.12231e-07,-30.018,4.435245756588712e-07,-2.5625484999823547e-07,1,36.83,1.64864e-05,-4.692,1.643115107104899e-05,-1.3485768203427014e-06,5.0,1,13.217,5.23965e-06,15.624,5.046044080699694e-06,1.411159543827548e-06,5.0,1,39.497,48.889,3.602,3.691,3.462,3.641,5.879,3.522,2.27289,2.99925,-4069.1,0.4,9.2,2.273,3.0,-15.974,-15.974,0.009249579161405563,-15.774514407684096
32.434483,1619351272.353985,36.829,4.47643e-06,-93.912,-3.0540105113069186e-07,-4.4659999712123e-06,1,13.217,5.13162e-07,-30.378,4.4270891581199507e-07,-2.595073295777363e-07,1,36.83,1.64864e-05,-4.692,1.643115107104899e-05,-1.3485768203427014e-06,5.0,1,13.217,5.23965e-06,15.642,5.045600502849101e-06,1.4127447356649012e-06,5.0,1,39.497,48.889,3.602,3.691,3.462,3.641,5.879,3.522,2.27286,3.00032,-4068.9,0.4,9.0,2.273,3.0,-15.9729,-15.9729,0.00964348390698433,-15.773945215225897
32.630418,1619351272.54992,36.8309,4.47597e-06,-94.002,-3.1238374382687845e-07,-4.465055860512016e-06,1,13.2165,5.14094e-07,-30.702,4.4203573161658544e-07,-2.624824809586158e-07,1,36.83,1.64864e-05,-4.692,1.643115107104899e-05,-1.3485768203427014e-06,5.0,1,13.217,5.23965e-06,15.642,5.045600502849101e-06,1.4127447356649012e-06,5.0,1,39.497,48.889,3.626,3.58,3.462,3.641,5.878,3.522,2.27292,3.00025,-4068.9,0.4,9.2,2.273,3.0,-15.9729,-15.9729,0.009249579161405563,-15.773945215225897
32.826365,1619351272.745867,36.8299,4.47271e-06,-94.098,-3.196316065774442e-07,-4.461274524188881e-06,1,13.217,5.15025e-07,-30.912,4.4186947443774803e-07,-2.6457913406976813e-07,1,36.83,1.64864e-05,-4.692,1.643115107104899e-05,-1.3485768203427014e-06,5.0,1,13.217,5.24151e-06,15.636,5.047539585207446e-06,1.4127176702596473e-06,5.0,1,39.494,48.889,3.626,3.58,3.463,3.641,5.878,3.522,2.27292,2.99986,-4068.8,0.4,9.1,2.273,3.0,-15.9729,-15.9729,0.00964348390698433,-15.773660618996798
33.023293,1619351272.942795,36.829,4.46805e-06,-94.2,-3.27231926676114e-07,-4.4560509499627404e-06,1,13.217,5.15491e-07,-30.978,4.4196394014951235e-07,-2.6532780986643366e-07,1,36.83,1.64864e-05,-4.698,1.643100975832099e-05,-1.3502974790616512e-06,5.0,1,13.217,5.24338e-06,15.654,5.04889615702996e-06,1.414807909197607e-06,5.0,1,39.494,48.897,3.565,3.58,3.463,3.641,5.878,3.522,2.27298,2.99972,-4069.0,0.4,9.1,2.273,3.0,-15.9729,-15.9729,0.008067858405411243,-15.774229811454997
33.222509,1619351273.142011,36.8309,4.462e-06,-94.296,-3.342444487679639e-07,-4.44946341129667e-06,1,13.217,5.15025e-07,-30.864,4.4209097264835374e-07,-2.6420886156189493e-07,1,36.83,1.64864e-05,-4.698,1.643100975832099e-05,-1.3502974790616512e-06,5.0,1,13.217,5.24338e-06,15.654,5.04889615702996e-06,1.414807909197607e-06,5.0,1,39.494,48.897,3.565,3.546,3.463,3.641,5.878,3.522,2.27282,2.99956,-4068.9,0.4,8.9,2.273,3.0,-15.9729,-15.9729,0.00964348390698433,-15.773945215225897
33.418804,1619351273.338306,36.8309,4.45408e-06,-94.392,-3.4109261149469793e-07,-4.441000391441519e-06,1,13.216,5.14559e-07,-30.654,4.4265549505737127e-07,-2.62349151278432e-07,1,36.83,1.64864e-05,-4.698,1.643100975832099e-05,-1.3502974790616512e-06,5.0,1,13.217,5.24338e-06,15.654,5.04889615702996e-06,1.414807909197607e-06,5.0,1,39.495,48.895,3.565,3.546,3.462,3.641,5.878,3.522,2.27293,3.00005,-4068.9,0.4,9.1,2.273,3.0,-15.9729,-15.9729,0.009249579161405563,-15.773945215225897
33.61138,1619351273.530882,36.8299,4.4457e-06,-94.482,-3.4741323227133936e-07,-4.432104752376999e-06,1,13.2165,5.13628e-07,-30.342,4.4327405155202477e-07,-2.5946452089766117e-07,1,36.83,1.64864e-05,-4.698,1.643100975832099e-05,-1.3502974790616512e-06,5.0,1,13.217,5.24524e-06,15.666,5.050390634629142e-06,1.4163675706716283e-06,5.0,1,39.495,48.895,3.468,3.546,3.462,3.641,5.877,3.522,2.2729,3.00002,-4068.9,0.4,9.1,2.273,3.0,-15.9729,-15.9729,0.009249579161405563,-15.773945215225897
33.810548,1619351273.73005,36.8299,4.43545e-06,-94.572,-3.535576887531948e-07,-4.421336185275159e-06,1,13.217,5.13628e-07,-29.958,4.450030310629198e-07,-2.564878646813803e-07,1,36.83,1.64864e-05,-4.698,1.643100975832099e-05,-1.3502974790616512e-06,5.0,1,13.217,5.2471e-06,15.66,5.052329886195566e-06,1.4163407538636702e-06,5.0,1,39.492,48.895,3.468,3.557,3.462,3.641,5.877,3.521,2.27299,3.00023,-4068.9,0.4,9.1,2.273,3.0,-15.9729,-15.9729,0.008067858405411243,-15.773945215225897
34.010561,1619351273.930063,36.8299,4.42474e-06,-94.668,-3.6009360907607473e-07,-4.4100631129613734e-06,1,13.2165,5.14559e-07,-29.52,4.477608826189965e-07,-2.535372881397474e-07,1,36.83,1.64864e-05,-4.698,1.643100975832099e-05,-1.3502974790616512e-06,5.0,1,13.217,5.2471e-06,15.66,5.052329886195566e-06,1.4163407538636702e-06,5.0,1,39.492,48.885,3.468,3.557,3.462,3.641,5.877,3.521,2.27311,3.00002,-4068.8,0.4,9.0,2.273,3.0,-15.9745,-15.9745,0.01003738958388567,-15.773660618996798
34.210695,1619351274.130197,36.8309,4.41496e-06,-94.776,-3.6759145059672597e-07,-4.399630476193221e-06,1,13.2165,5.15956e-07,-29.13,4.5069657390170775e-07,-2.5116367613423416e-07,1,36.83,1.64864e-05,-4.698,1.643100975832099e-05,-1.3502974790616512e-06,5.0,1,13.217,5.24896e-06,15.654,5.0542691875095794e-06,1.416313546426517e-06,5.0,1,39.492,48.885,3.422,3.614,3.462,3.641,5.878,3.521,2.27314,2.99983,-4068.9,0.4,9.1,2.273,3.0,-15.9745,-15.9745,0.00964348390698433,-15.773945215225897
34.41066,1619351274.330162,36.8299,4.40472e-06,-94.884,-3.7501208055644267e-07,-4.388726947286277e-06,1,13.2165,5.17819e-07,-28.722,4.5410743387912167e-07,-2.4884323429966737e-07,1,36.83,1.64864e-05,-4.692,1.643115107104899e-05,-1.3485768203427014e-06,5.0,1,13.217,5.25083e-06,15.648,5.056218167880029e-06,1.4162886456156916e-06,5.0,1,39.49,48.894,3.422,3.614,3.462,3.642,5.878,3.522,2.27291,2.99996,-4068.9,0.4,9.0,2.273,3.0,-15.9745,-15.9745,0.008855672553181648,-15.773945215225897
34.611586,1619351274.531088,36.8309,4.39634e-06,-94.986,-3.820961258947033e-07,-4.379704093449266e-06,1,13.2165,5.19216e-07,-28.374,4.5683962950709595e-07,-2.467444175008206e-07,1,36.83,1.64864e-05,-4.692,1.643115107104899e-05,-1.3485768203427014e-06,5.0,1,13.217,5.25083e-06,15.648,5.056218167880029e-06,1.4162886456156916e-06,5.0,1,39.49,48.894,3.415,3.661,3.462,3.642,5.88,3.522,2.27291,2.99951,-4068.8,0.4,9.2,2.273,3.0,-15.9745,-15.9745,0.008855672553181648,-15.773660618996798
34.811534,1619351274.731036,36.829,4.38935e-06,-95.076,-3.8835682006797034e-07,-4.3721359085470675e-06,1,13.217,5.21079e-07,-28.122,4.5956351129082336e-07,-2.456108778760609e-07,1,36.83,1.64864e-05,-4.692,1.643115107104899e-05,-1.3485768203427014e-06,5.0,1,13.217,5.25269e-06,15.642,5.058157568789986e-06,1.4162606558796236e-06,5.0,1,39.49,48.894,3.415,3.661,3.462,3.642,5.88,3.522,2.273,3.00049,-4069.0,0.4,9.0,2.273,3.0,-15.9745,-15.9745,0.00964348390698433,-15.774229811454997
34.990476,1619351274.909978,36.829,4.38376e-06,-95.148,-3.9334911653600884e-07,-4.3660769816988274e-06,1,13.216,5.21544e-07,-27.924,4.608203956013001e-07,-2.4423903646604337e-07,1,36.83,1.64864e-05,-4.692,1.643115107104899e-05,-1.3485768203427014e-06,5.0,1,13.217,5.25269e-06,15.642,5.058157568789986e-06,1.4162606558796236e-06,5.0,1,39.493,48.898,3.415,3.661,3.462,3.642,5.88,3.522,2.27299,2.99941,-4068.8,0.4,9.2,2.273,3.0,-15.9745,-15.9745,0.00964348390698433,-15.773660618996798
35.171418,1619351275.09092,36.8299,4.38004e-06,-95.202,-3.971265893228321e-07,-4.361999641638318e-06,1,13.217,5.21544e-07,-27.792,4.613818585124601e-07,-2.431767352597452e-07,1,36.83,1.64864e-05,-4.692,1.643115107104899e-05,-1.3485768203427014e-06,5.0,1,13.217,5.25455e-06,15.642,5.059948684023885e-06,1.4167621598366318e-06,5.0,1,39.493,48.898,3.461,3.661,3.462,3.642,5.88,3.522,2.27301,3.00085,-4068.9,0.4,9.0,2.273,3.0,-15.9745,-15.9745,0.00964348390698433,-15.773945215225897
35.34936,1619351275.268862,36.8299,4.37678e-06,-95.25,-4.0048245453360535e-07,-4.358419090910228e-06,1,13.217,5.20613e-07,-27.714,4.608882854828889e-07,-2.4211543543038116e-07,1,36.83,1.64864e-05,-4.692,1.643115107104899e-05,-1.3485768203427014e-06,5.0,1,13.217,5.25269e-06,15.624,5.0586022505798055e-06,1.4146715189502206e-06,5.0,1,39.493,48.898,3.461,3.734,3.462,3.642,5.88,3.522,2.27298,2.99971,-4068.8,0.4,9.1,2.273,3.0,-15.9745,-15.9745,0.008855672553181648,-15.773660618996798
35.5343,1619351275.453802,36.829,4.37538e-06,-95.274,-4.021793834402194e-07,-4.356856881736609e-06,1,13.2165,5.19682e-07,-27.696,4.601399938685689e-07,-2.415379207632487e-07,1,36.83,1.64864e-05,-4.692,1.643115107104899e-05,-1.3485768203427014e-06,5.0,1,13.217,5.25269e-06,15.624,5.0586022505798055e-06,1.4146715189502206e-06,5.0,1,39.493,48.889,3.461,3.734,3.463,3.642,5.88,3.522,2.27299,3.00101,-4069.0,0.4,8.9,2.273,3.0,-15.9734,-15.9734,0.009249579161405563,-15.774229811454997
35.730598,1619351275.6501,36.829,4.37585e-06,-95.28,-4.0267888103385556e-07,-4.357282747455038e-06,1,13.217,5.18285e-07,-27.732,4.587516082814239e-07,-2.411769125024346e-07,1,36.83,1.64864e-05,-4.686,1.643129220358925e-05,-1.346856146834952e-06,5.0,1,13.217,5.25269e-06,15.624,5.0586022505798055e-06,1.4146715189502206e-06,5.0,1,39.493,48.889,3.546,3.748,3.463,3.642,5.88,3.522,2.27312,3.00026,-4069.0,0.4,9.1,2.273,3.0,-15.9734,-15.9734,0.00964348390698433,-15.774229811454997
35.922554,1619351275.842056,36.829,4.37725e-06,-95.256,-4.0098191968913664e-07,-4.358845152397871e-06,1,13.2165,5.17353e-07,-27.786,4.576995650289906e-07,-2.411746976390201e-07,1,36.83,1.64864e-05,-4.686,1.643129220358925e-05,-1.346856146834952e-06,5.0,1,13.217,5.25269e-06,15.624,5.0586022505798055e-06,1.4146715189502206e-06,5.0,1,39.493,48.889,3.546,3.748,3.463,3.642,5.88,3.522,2.27292,3.0008,-4068.9,0.4,9.0,2.273,3.0,-15.9734,-15.9734,0.009249579161405563,-15.773945215225897
36.114492,1619351276.033994,36.829,4.37957e-06,-95.208,-3.9754071201223765e-07,-4.36148997100679e-06,1,13.2165,5.16888e-07,-27.768,4.5736385849475473e-07,-2.4081425515693617e-07,1,36.83,1.64864e-05,-4.686,1.643129220358925e-05,-1.346856146834952e-06,5.0,1,13.217,5.25269e-06,15.624,5.0586022505798055e-06,1.4146715189502206e-06,5.0,1,39.493,48.898,3.587,3.748,3.463,3.642,5.88,3.522,2.27296,3.00048,-4068.9,0.4,9.1,2.273,3.0,-15.9734,-15.9734,0.009249579161405563,-15.773945215225897
36.310467,1619351276.229969,36.8299,4.38283e-06,-95.142,-3.9280854916719765e-07,-4.365191891841773e-06,1,13.2165,5.16888e-07,-27.654,4.5784209505782446e-07,-2.3990377349483686e-07,1,36.83,1.64845e-05,-4.68,1.6429539490676966e-05,-1.3449804363952931e-06,5.0,1,13.217,5.25455e-06,15.618,5.060541692043929e-06,1.4146425292578942e-06,5.0,1,39.493,48.898,3.587,3.727,3.463,3.642,5.879,3.522,2.27297,3.00026,-4068.9,0.4,9.0,2.273,3.0,-15.9734,-15.9734,0.009249579161405563,-15.773945215225897
36.489458,1619351276.40896,36.8319,4.38609e-06,-95.064,-3.871533584121983e-07,-4.368969874600895e-06,1,13.216,5.16888e-07,-27.504,4.5846859195146356e-07,-2.3870432492529826e-07,1,36.83,1.64845e-05,-4.68,1.6429539490676966e-05,-1.3449804363952931e-06,5.0,1,13.217,5.25641e-06,15.612,5.062481182890602e-06,1.4146131488780157e-06,5.0,1,39.5,48.9,3.587,3.727,3.463,3.642,5.879,3.522,2.27306,3.0,-4068.9,0.4,9.1,2.273,3.0,-15.9734,-15.9734,0.009249579161405563,-15.773945215225897
36.666411,1619351276.585913,36.829,4.38982e-06,-94.986,-3.815294575431123e-07,-4.3732087653606084e-06,1,13.2165,5.18285e-07,-27.342,4.6038260730405844e-07,-2.3804872635012591e-07,1,36.83,1.64845e-05,-4.68,1.6429539490676966e-05,-1.3449804363952931e-06,5.0,1,13.217,5.25641e-06,15.606,5.0626292930747116e-06,1.41408299933273e-06,5.0,1,39.5,48.9,3.618,3.727,3.463,3.641,5.878,3.522,2.27317,3.00021,-4068.8,0.4,9.1,2.273,3.0,-15.9734,-15.9734,0.009249579161405563,-15.773660618996798
36.845354,1619351276.764856,36.829,4.39354e-06,-94.908,-3.7589387673899923e-07,-4.3774304706105985e-06,1,13.2165,5.19216e-07,-27.258,4.6155872550169533e-07,-2.3779991078478274e-07,1,36.83,1.64827e-05,-4.674,1.6427886232573527e-05,-1.3431132564386486e-06,5.0,1,13.217,5.25641e-06,15.606,5.0626292930747116e-06,1.41408299933273e-06,5.0,1,39.496,48.9,3.618,3.627,3.463,3.641,5.878,3.522,2.27307,3.00045,-4069.0,0.4,9.2,2.273,3.0,-15.9734,-15.9734,0.00964348390698433,-15.774229811454997
37.034344,1619351276.953846,36.8309,4.39773e-06,-94.824,-3.698281858919352e-07,-4.382152013088989e-06,1,13.217,5.21544e-07,-27.222,4.637782010444976e-07,-2.38574776897998e-07,1,36.83,1.64827e-05,-4.674,1.6427886232573527e-05,-1.3431132564386486e-06,5.0,1,13.217,5.25828e-06,15.588,5.0648745097962535e-06,1.4129949605062864e-06,5.0,1,39.496,48.898,3.618,3.627,3.463,3.641,5.878,3.522,2.27301,3.00083,-4068.9,0.4,9.0,2.273,3.0,-15.9734,-15.9734,0.009249579161405563,-15.773945215225897
37.230323,1619351277.149825,36.8299,4.40193e-06,-94.752,-3.6466906128364516e-07,-4.386798855730965e-06,1,13.217,5.23873e-07,-27.3,4.65522575522646e-07,-2.402741180563615e-07,1,36.83,1.64827e-05,-4.668,1.6428026792988614e-05,-1.3413929248539415e-06,5.0,1,13.217,5.25828e-06,15.588,5.0648745097962535e-06,1.4129949605062864e-06,5.0,1,39.496,48.898,3.601,3.552,3.463,3.641,5.877,3.522,2.27311,3.00124,-4068.9,0.4,9.1,2.273,3.0,-15.9751,-15.9751,0.00964348390698433,-15.773945215225897
37.426394,1619351277.345896,36.8309,4.40612e-06,-94.698,-3.6087761600125617e-07,-4.3913165224872195e-06,1,13.2165,5.26667e-07,-27.534,4.6701494171375176e-07,-2.434649319822078e-07,1,36.83,1.64827e-05,-4.668,1.6428026792988614e-05,-1.3413929248539415e-06,5.0,1,13.217,5.26014e-06,15.582,5.066814089936381e-06,1.4129641883721498e-06,5.0,1,39.497,48.898,3.601,3.552,3.462,3.641,5.877,3.522,2.27307,2.9999,-4068.9,0.4,8.9,2.273,3.0,-15.9751,-15.9751,0.010825198143720627,-15.773945215225897
37.62233,1619351277.541832,36.8299,4.40984e-06,-94.65,-3.5750020480571623e-07,-4.3953250652441935e-06,1,13.2165,5.29926e-07,-27.918,4.6825246068087193e-07,-2.4811529284247765e-07,1,36.83,1.64827e-05,-4.668,1.6428026792988614e-05,-1.3413929248539415e-06,5.0,1,13.217,5.26014e-06,15.582,5.066814089936381e-06,1.4129641883721498e-06,5.0,1,39.497,48.905,3.516,3.552,3.462,3.641,5.877,3.522,2.27319,3.00112,-4069.0,0.4,9.1,2.273,3.0,-15.9751,-15.9751,0.009249579161405563,-15.774229811454997
37.819321,1619351277.738823,36.8309,4.4131e-06,-94.602,-3.540794227887765e-07,-4.398872511491731e-06,1,13.2165,5.33186e-07,-28.452,4.687859542604026e-07,-2.540217307321633e-07,1,36.83,1.64827e-05,-4.662,1.642816717325023e-05,-1.339672578559215e-06,5.0,1,13.217,5.26014e-06,15.582,5.066814089936381e-06,1.4129641883721498e-06,5.0,1,39.497,48.905,3.516,3.545,3.462,3.641,5.877,3.522,2.27304,3.0,-4068.9,0.4,8.9,2.273,3.0,-15.9751,-15.9751,0.009249579161405563,-15.773945215225897
38.019394,1619351277.938896,36.8299,4.41776e-06,-94.56,-3.5122527006278245e-07,-4.403776132737599e-06,1,13.216,5.3598e-07,-29.034,4.6862439104259365e-07,-2.601263933551501e-07,1,36.83,1.64827e-05,-4.662,1.642816717325023e-05,-1.339672578559215e-06,5.0,1,13.217,5.26014e-06,15.564,5.0672577356832255e-06,1.4113723320791416e-06,5.0,1,39.502,48.904,3.516,3.545,3.462,3.641,5.877,3.522,2.27309,3.00083,-4068.9,0.4,9.1,2.273,3.0,-15.9751,-15.9751,0.009249579161405563,-15.773945215225897
38.21537,1619351278.134872,36.8299,4.42148e-06,-94.524,-3.487516480033327e-07,-4.407704354697007e-06,1,13.2165,5.38308e-07,-29.646,4.6784245321905817e-07,-2.662685520859971e-07,1,36.83,1.64827e-05,-4.662,1.642816717325023e-05,-1.339672578559215e-06,5.0,1,13.217,5.26014e-06,15.564,5.0672577356832255e-06,1.4113723320791416e-06,5.0,1,39.502,48.904,3.439,3.545,3.462,3.641,5.877,3.522,2.27304,3.00075,-4069.0,0.4,9.0,2.273,3.0,-15.9751,-15.9751,0.00964348390698433,-15.774229811454997
38.393413,1619351278.312915,36.829,4.42521e-06,-94.5,-3.471979750058164e-07,-4.411568554409176e-06,1,13.216,5.39239e-07,-30.192,4.660885487493875e-07,-2.711828974063257e-07,1,36.83,1.64827e-05,-4.662,1.642816717325023e-05,-1.339672578559215e-06,5.0,1,13.217,5.26014e-06,15.564,5.0672577356832255e-06,1.4113723320791416e-06,5.0,1,39.492,48.904,3.439,3.583,3.462,3.641,5.877,3.522,2.27295,3.00058,-4069.0,0.4,9.1,2.273,3.0,-15.9751,-15.9751,0.009249579161405563,-15.774229811454997
38.570393,1619351278.489895,36.8299,4.428e-06,-94.482,-3.4603004982286043e-07,-4.414458880159559e-06,1,13.217,5.39239e-07,-30.732,4.635120476521452e-07,-2.7556356943964027e-07,1,36.83,1.64827e-05,-4.662,1.642816717325023e-05,-1.339672578559215e-06,5.0,1,13.217,5.25828e-06,15.546,5.065908928314477e-06,1.4092818342771847e-06,5.0,1,39.492,48.897,3.439,3.583,3.462,3.641,5.877,3.522,2.27289,3.00075,-4068.9,0.4,9.0,2.273,3.0,-15.9751,-15.9751,0.008461765944957733,-15.773945215225897
38.748389,1619351278.667891,36.8309,4.43033e-06,-94.47,-3.4528707357820106e-07,-4.416854168491394e-06,1,13.2165,5.37377e-07,-31.206,4.59623926066366e-07,-2.7842393344743144e-07,1,36.83,1.64827e-05,-4.662,1.642816717325023e-05,-1.339672578559215e-06,5.0,1,13.217,5.25828e-06,15.546,5.065908928314477e-06,1.4092818342771847e-06,5.0,1,39.492,48.897,3.409,3.636,3.462,3.641,5.878,3.522,2.27275,2.99989,-4069.0,0.4,9.2,2.273,3.0,-15.9751,-15.9751,0.009249579161405563,-15.774229811454997
38.934427,1619351278.853929,36.829,4.43219e-06,-94.464,-3.44969308618359e-07,-4.418744660218711e-06,1,13.2165,5.34583e-07,-31.68,4.549271830612517e-07,-2.8074942920859935e-07,1,36.83,1.64827e-05,-4.662,1.642816717325023e-05,-1.339672578559215e-06,5.0,1,13.217,5.25828e-06,15.546,5.065908928314477e-06,1.4092818342771847e-06,5.0,1,39.492,48.897,3.409,3.636,3.462,3.641,5.878,3.522,2.27283,3.00063,-4068.9,0.4,9.1,2.273,3.0,-15.9734,-15.9734,0.00964348390698433,-15.773945215225897
39.130465,1619351279.049967,36.8309,4.43359e-06,-94.464,-3.450782743964655e-07,-4.420140413226661e-06,1,13.217,5.31789e-07,-32.016,4.5090393655630337e-07,-2.819311627313113e-07,1,36.83,1.64827e-05,-4.662,1.642816717325023e-05,-1.339672578559215e-06,5.0,1,13.217,5.25828e-06,15.546,5.065908928314477e-06,1.4092818342771847e-06,5.0,1,39.492,48.899,3.433,3.636,3.462,3.642,5.878,3.522,2.27288,3.00133,-4068.9,0.4,9.2,2.273,3.0,-15.9734,-15.9734,0.01003738958388567,-15.773945215225897
39.322498,1619351279.242,36.8309,4.43499e-06,-94.464,-3.45187240174572e-07,-4.421536166234611e-06,1,13.217,5.28529e-07,-32.25,4.469916798773793e-07,-2.820307464823622e-07,1,36.83,1.64827e-05,-4.662,1.642816717325023e-05,-1.339672578559215e-06,5.0,1,13.217,5.25828e-06,15.546,5.065908928314477e-06,1.4092818342771847e-06,5.0,1,39.492,48.899,3.433,3.718,3.462,3.642,5.879,3.522,2.27276,3.00024,-4068.9,0.4,9.0,2.273,3.0,-15.9734,-15.9734,0.00964348390698433,-15.773945215225897
39.518481,1619351279.437983,36.829,4.43545e-06,-94.47,-3.456861115317441e-07,-4.421958594875585e-06,1,13.216,5.2527e-07,-32.31,4.439416886022883e-07,-2.8075674528130015e-07,1,36.83,1.64827e-05,-4.662,1.642816717325023e-05,-1.339672578559215e-06,5.0,1,13.217,5.25828e-06,15.552,5.065761320889214e-06,1.4098123272913948e-06,5.0,1,39.494,48.899,3.433,3.718,3.462,3.642,5.879,3.522,2.27306,3.00026,-4068.9,0.4,9.1,2.273,3.0,-15.9734,-15.9734,0.00964348390698433,-15.773945215225897
39.715457,1619351279.634959,36.8309,4.43685e-06,-94.47,-3.45795223472166e-07,-4.423354336465013e-06,1,13.217,5.22941e-07,-32.256,4.4223652845138595e-07,-2.790952209986163e-07,1,36.83,1.64827e-05,-4.668,1.6428026792988614e-05,-1.3413929248539415e-06,5.0,1,13.217,5.25828e-06,15.552,5.065761320889214e-06,1.4098123272913948e-06,5.0,1,39.494,48.899,3.507,3.718,3.462,3.642,5.88,3.522,2.27291,2.99981,-4069.0,0.4,9.1,2.273,3.0,-15.9734,-15.9734,0.009249579161405563,-15.774229811454997
39.910574,1619351279.830076,36.829,4.43778e-06,-94.476,-3.4633101275423035e-07,-4.424245264223564e-06,1,13.2165,5.2201e-07,-32.016,4.426123216571909e-07,-2.767467665885752e-07,1,36.83,1.64827e-05,-4.668,1.6428026792988614e-05,-1.3413929248539415e-06,5.0,1,13.217,5.25828e-06,15.57,5.065318165306164e-06,1.4114037135488214e-06,5.0,1,39.494,48.899,3.507,3.74,3.462,3.642,5.88,3.522,2.27305,3.00028,-4069.0,0.4,9.1,2.273,3.0,-15.9734,-15.9734,0.009249579161405563,-15.774229811454997
40.089548,1619351280.00905,36.8299,4.43871e-06,-94.476,-3.4640359135025393e-07,-4.425172427826926e-06,1,13.2165,5.22476e-07,-31.704,4.4450921717479014e-07,-2.7457735963231805e-07,1,36.83,1.64827e-05,-4.668,1.6428026792988614e-05,-1.3413929248539415e-06,5.0,1,13.217,5.25828e-06,15.57,5.065318165306164e-06,1.4114037135488214e-06,5.0,1,39.494,48.898,3.507,3.74,3.462,3.642,5.88,3.522,2.27307,2.99999,-4068.8,0.4,9.1,2.273,3.0,-15.9734,-15.9734,0.009249579161405563,-15.773660618996798
40.271555,1619351280.191057,36.8299,4.44011e-06,-94.476,-3.4651284945179473e-07,-4.426568157982524e-06,1,13.2165,5.23873e-07,-31.362,4.473331410363022e-07,-2.72646256272841e-07,1,36.83,1.64827e-05,-4.668,1.6428026792988614e-05,-1.3413929248539415e-06,5.0,1,13.217,5.25641e-06,15.576,5.063369011193658e-06,1.4114320191152521e-06,5.0,1,39.494,48.898,3.578,3.74,3.462,3.642,5.88,3.522,2.27289,3.00093,-4069.0,0.4,9.0,2.273,3.0,-15.9734,-15.9734,0.010825198143720627,-15.774229811454997
